* Barcode = SLB93
* Block Type = OpenArray Block
* Chemistry = TAQMAN
* Comment = NA
* Date Created = 05-19-2015 15:21:07 CEST
* Experiment File Name = My Genes
* Experiment Name = SLB93
* Experiment Run End Time = 05-18-2015 17:56:18 CEST
* Experiment Type = Gene Expression
* Instrument Name = 285880792
* Instrument Serial Number = 285880792
* Instrument Type = QuantStudio 12K Flex
* Passive Reference = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Analysis is performed = Stage 2, Step 3
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	Ct	Ct Mean	Ct SD	Amp Score	Cq Conf	CRTAMPLITUDE	HIGHSD	CRTNOISE	ROX Signal
2377	D2b1	false	Sample5	Hs00380895_m1	UNKNOWN	FAM	NFQ-MGB	25.468	25.540	0.101	1.535	0.971	N	N	N	3,805.794
2378	D2b2	false	Sample5	Hs01114267_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.566	0.000	Y	N	Y	3,887.471
2379	D2b3	false	Sample5	Hs00157347_m1	UNKNOWN	FAM	NFQ-MGB	26.208	26.683	0.671	1.541	0.979	N	Y	N	3,839.559
2380	D2b4	false	Sample5	Hs01586213_m1	UNKNOWN	FAM	NFQ-MGB	15.836	15.791	0.064	1.637	0.977	N	N	N	4,188.971
2381	D2b5	false	Sample5	Hs00241027_m1	UNKNOWN	FAM	NFQ-MGB	13.800	13.797	0.004	1.593	0.929	N	N	N	3,958.294
2382	D2b6	false	Sample5	Hs01100039_m1	UNKNOWN	FAM	NFQ-MGB	29.577	29.759	0.257	1.490	0.962	N	N	N	4,060.618
2383	D2b7	false	Sample5	Hs00930058_m1	UNKNOWN	FAM	NFQ-MGB	31.368	31.272	0.136	1.534	0.968	N	N	N	4,406.882
2384	D2b8	false	Sample5	Hs00978358_g1	UNKNOWN	FAM	NFQ-MGB	21.506	21.470	0.050	1.444	0.972	N	N	N	4,747.147
2385	D2c1	false	Sample5	Hs02569702_s1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	3,803.412
2386	D2c2	false	Sample5	Hs01119078_mH	UNKNOWN	FAM	NFQ-MGB	28.933	30.186	1.772	1.588	0.966	N	Y	N	4,023.029
2387	D2c3	false	Sample5	Hs00604506_m1	UNKNOWN	FAM	NFQ-MGB	28.105	28.579	0.671	1.532	0.971	N	Y	N	4,072.177
2388	D2c4	false	Sample5	Hs00161204_m1	UNKNOWN	FAM	NFQ-MGB	26.583	26.466	0.166	1.533	0.978	N	N	N	4,030.559
2389	D2c5	false	Sample5	Hs00166821_m1	UNKNOWN	FAM	NFQ-MGB	26.371	26.321	0.071	1.385	0.947	N	N	N	4,181.441
2390	D2c6	false	Sample5	Hs04195026_sH	UNKNOWN	FAM	NFQ-MGB	24.287	24.371	0.118	1.538	0.949	N	N	N	4,497.765
2391	D2c7	false	Sample5	Hs00426361_m1	UNKNOWN	FAM	NFQ-MGB	21.476	21.532	0.079	1.519	0.978	N	N	N	4,744.206
2392	D2c8	false	Sample5	Hs00426380_m1	UNKNOWN	FAM	NFQ-MGB	31.087	30.473	0.868	1.590	0.958	N	Y	N	4,350.324
2393	D2d1	false	Sample5	Hs04183452_g1	UNKNOWN	FAM	NFQ-MGB	22.542	22.413	0.183	1.517	0.977	N	N	N	3,754.765
2394	D2d2	false	Sample5	Hs00157048_m1	UNKNOWN	FAM	NFQ-MGB	26.786	27.023	0.335	1.496	0.967	N	N	N	3,792.765
2395	D2d3	false	Sample5	Hs00747232_mH	UNKNOWN	FAM	NFQ-MGB	23.816	24.008	0.271	1.607	0.966	N	N	N	4,145.176
2396	D2d4	false	Sample5	Hs02560787_s1	UNKNOWN	FAM	NFQ-MGB	27.557	27.217	0.482	1.321	0.947	N	N	N	4,001.029
2397	D2d5	false	Sample5	Hs00195591_m1	UNKNOWN	FAM	NFQ-MGB	29.738	29.864	0.177	1.468	0.959	N	N	N	4,006.294
2398	D2d6	false	Sample5	Hs00950344_m1	UNKNOWN	FAM	NFQ-MGB	28.527	28.230	0.420	1.638	0.979	N	N	N	4,209.118
2399	D2d7	false	Sample5	Hs00609799_m1	UNKNOWN	FAM	NFQ-MGB	23.493	23.580	0.122	1.648	0.980	N	N	N	4,609.941
2400	D2d8	false	Sample5	Hs01026189_g1	UNKNOWN	FAM	NFQ-MGB	31.066	31.066		1.579	0.964	N	N	N	4,237.794
2401	D2e1	false	Sample5	Hs04188837_g1	UNKNOWN	FAM	NFQ-MGB	21.070	21.078	0.012	1.525	0.973	N	N	N	3,700.029
2402	D2e2	false	Sample5	Hs00248075_m1	UNKNOWN	FAM	NFQ-MGB	28.893	31.034	3.028	1.572	0.975	N	Y	N	3,779.853
2403	D2e3	false	Sample5	Hs00358796_g1	UNKNOWN	FAM	NFQ-MGB	21.941	22.034	0.133	1.467	0.946	N	N	N	4,175.588
2404	D2e4	false	Sample5	Hs00173927_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.618	0.000	Y	N	Y	4,113.588
2405	D2e5	false	Sample5	Hs00171132_m1	UNKNOWN	FAM	NFQ-MGB	19.809	19.790	0.026	1.546	0.980	N	N	N	4,010.382
2406	D2e6	false	Sample5	Hs00231069_m1	UNKNOWN	FAM	NFQ-MGB	26.756	27.303	0.773	1.641	0.977	N	Y	N	4,354.735
2407	D2e7	false	Sample5	Hs00232783_m1	UNKNOWN	FAM	NFQ-MGB	28.093	28.207	0.161	1.558	0.973	N	N	N	4,656.265
2408	D2e8	false	Sample5	Hs00207691_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.857	0.000	Y	N	Y	4,445.882
2409	D2f1	false	Sample5	Hs00985639_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	3,609.794
2410	D2f2	false	Sample5	Hs00174092_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	3,796.265
2411	D2f3	false	Sample5	Hs00895608_m1	UNKNOWN	FAM	NFQ-MGB	26.163	26.338	0.247	1.476	0.975	N	N	N	3,745.618
2412	D2f4	false	Sample5	Hs01911452_s1	UNKNOWN	FAM	NFQ-MGB	29.506	28.607	1.271	1.629	0.957	N	Y	N	4,257.824
2413	D2f5	false	Sample5	Hs01921425_s1	UNKNOWN	FAM	NFQ-MGB	23.635	23.609	0.038	1.612	0.974	N	N	N	4,174.824
2414	D2f6	false	Sample5	Hs00942643_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.821	0.000	Y	N	Y	4,184.059
2415	D2f7	false	Sample5	Hs04194779_g1	UNKNOWN	FAM	NFQ-MGB	27.812	27.750	0.089	1.586	0.958	N	N	N	4,256.294
2416	D2f8	false	Sample5	Hs00952741_m1	UNKNOWN	FAM	NFQ-MGB	27.219	27.232	0.018	1.479	0.984	N	N	N	4,556.059
2417	D2g1	false	Sample5					Undetermined					N	N	N	
2418	D2g2	false	Sample5					Undetermined					N	N	N	
2419	D2g3	false	Sample5	Hs00932747_m1	UNKNOWN	FAM	NFQ-MGB	22.454	22.505	0.073	1.600	0.973	N	N	N	3,974.853
2420	D2g4	false	Sample5	Hs01551078_m1	UNKNOWN	FAM	NFQ-MGB	28.950	28.950		1.682	0.967	N	N	N	3,926.647
2421	D2g5	false	Sample5	Hs00152939_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.892	0.000	Y	N	Y	3,914.382
2422	D2g6	false	Sample5	Hs00152972_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,175.853
2423	D2g7	false	Sample5					Undetermined					N	N	N	
2424	D2g8	false	Sample5					Undetermined					N	N	N	
2425	D2h1	false	Sample5					Undetermined					N	N	N	
2426	D2h2	false	Sample5					Undetermined					N	N	N	
2427	D2h3	false	Sample5	Hs00355049_m1	UNKNOWN	FAM	NFQ-MGB	21.739	21.766	0.038	1.531	0.957	N	N	N	3,582.029
2428	D2h4	false	Sample5	Hs00182031_m1	UNKNOWN	FAM	NFQ-MGB	26.410	26.135	0.389	1.589	0.974	N	N	N	3,930.029
2429	D2h5	false	Sample5	Hs01547250_m1	UNKNOWN	FAM	NFQ-MGB	28.141	28.073	0.096	1.677	0.977	N	N	N	4,010.441
2430	D2h6	false	Sample5	Hs00609296_g1	UNKNOWN	FAM	NFQ-MGB	24.778	24.790	0.018	1.544	0.981	N	N	N	4,011.471
2431	D2h7	false	Sample5					Undetermined					N	N	N	
2432	D2h8	false	Sample5					Undetermined					N	N	N	
2433	D3a1	false	Sample5	Hs00608480_m1	UNKNOWN	FAM	NFQ-MGB	27.781	28.378	0.844	1.455	0.974	N	Y	N	4,293.118
2434	D3a2	false	Sample5	Hs00973654_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,287.412
2435	D3a3	false	Sample5	Hs00427552_m1	UNKNOWN	FAM	NFQ-MGB	27.613	28.283	0.948	1.390	0.963	N	Y	N	4,311.529
2436	D3a4	false	Sample5	Hs00198409_m1	UNKNOWN	FAM	NFQ-MGB	24.485	24.446	0.055	1.379	0.971	N	N	N	4,669.941
2437	D3a5	false	Sample5	Hs00202073_m1	UNKNOWN	FAM	NFQ-MGB	29.095	29.518	0.598	1.526	0.969	N	Y	N	4,475.912
2438	D3a6	false	Sample5	Hs00157976_m1	UNKNOWN	FAM	NFQ-MGB	27.225	27.340	0.163	1.486	0.979	N	N	N	4,186.882
2439	D3a7	false	Sample5	Hs00154808_m1	UNKNOWN	FAM	NFQ-MGB	28.337	28.882	0.770	1.483	0.976	N	Y	N	5,158.971
2440	D3a8	false	Sample5	Hs00378551_m1	UNKNOWN	FAM	NFQ-MGB	25.013	25.030	0.023	1.526	0.974	N	N	N	5,267.176
2441	D3b1	false	Sample5	Hs00985427_m1	UNKNOWN	FAM	NFQ-MGB	23.954	23.941	0.018	1.498	0.981	N	N	N	4,206.706
2442	D3b2	false	Sample5	Hs00173490_m1	UNKNOWN	FAM	NFQ-MGB	13.979	13.996	0.024	1.582	0.967	N	N	N	4,301.353
2443	D3b3	false	Sample5	Hs00198527_m1	UNKNOWN	FAM	NFQ-MGB	28.002	28.376	0.529	1.466	0.969	N	Y	N	4,018.206
2444	D3b4	false	Sample5	Hs00542792_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined	30.404		0.000	0.000	Y	N	Y	4,397.735
2445	D3b5	false	Sample5	Hs01566156_m1	UNKNOWN	FAM	NFQ-MGB	27.973	28.453	0.679	1.529	0.978	N	Y	N	4,090.647
2446	D3b6	false	Sample5	Hs00173526_m1	UNKNOWN	FAM	NFQ-MGB	28.431	28.124	0.434	1.539	0.984	N	N	N	4,626.529
2447	D3b7	false	Sample5	Hs02621496_s1	UNKNOWN	FAM	NFQ-MGB	26.058	25.895	0.231	1.523	0.973	N	N	N	4,522.618
2448	D3b8	false	Sample5	Hs00416923_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,801.794
2449	D3c1	false	Sample5	Hs00992319_m1	UNKNOWN	FAM	NFQ-MGB	24.533	24.176	0.505	1.524	0.961	N	Y	N	4,178.382
2450	D3c2	false	Sample5	Hs02383413_s1	UNKNOWN	FAM	NFQ-MGB	24.379	24.437	0.082	1.605	0.982	N	N	N	4,185.971
2451	D3c3	false	Sample5	Hs00212963_m1	UNKNOWN	FAM	NFQ-MGB	26.536	26.546	0.013	1.540	0.975	N	N	N	4,383.353
2452	D3c4	false	Sample5	Hs00275607_m1	UNKNOWN	FAM	NFQ-MGB	23.638	23.735	0.137	1.597	0.977	N	N	N	4,683.676
2453	D3c5	false	Sample5	Hs00156197_m1	UNKNOWN	FAM	NFQ-MGB	18.566	18.539	0.038	1.587	0.973	N	N	N	4,339.235
2454	D3c6	false	Sample5	Hs00219089_m1	UNKNOWN	FAM	NFQ-MGB	27.141	27.055	0.121	1.557	0.978	N	N	N	4,595.324
2455	D3c7	false	Sample5	Hs00426592_m1	UNKNOWN	FAM	NFQ-MGB	25.181	25.065	0.163	1.508	0.981	N	N	N	4,728.029
2456	D3c8	false	Sample5	Hs00608677_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.760	0.000	Y	N	Y	4,503.029
2457	D3d1	false	Sample5	Hs01573837_g1	UNKNOWN	FAM	NFQ-MGB	24.721	24.769	0.068	1.534	0.971	N	N	N	4,101.882
2458	D3d2	false	Sample5	Hs00152928_m1	UNKNOWN	FAM	NFQ-MGB	26.572	26.373	0.281	1.508	0.975	N	N	N	4,025.147
2459	D3d3	false	Sample5	Hs00914120_m1	UNKNOWN	FAM	NFQ-MGB	25.208	25.019	0.268	1.545	0.964	N	N	N	4,363.529
2460	D3d4	false	Sample5	Hs00171584_m1	UNKNOWN	FAM	NFQ-MGB	22.367	22.366	0.001	1.391	0.966	N	N	N	4,391.147
2461	D3d5	false	Sample5	Hs00946916_m1	UNKNOWN	FAM	NFQ-MGB	21.670	21.717	0.066	1.606	0.965	N	N	N	4,174.647
2462	D3d6	false	Sample5	Hs01067777_m1	UNKNOWN	FAM	NFQ-MGB	15.725	15.776	0.073	1.563	0.973	N	N	N	4,430.941
2463	D3d7	false	Sample5	Hs00983323_m1	UNKNOWN	FAM	NFQ-MGB	26.838	27.021	0.258	1.588	0.981	N	N	N	4,465.824
2464	D3d8	false	Sample5	Hs00185873_m1	UNKNOWN	FAM	NFQ-MGB	24.435	24.449	0.020	1.582	0.985	N	N	N	4,846.529
2465	D3e1	false	Sample5	Hs00909569_g1	UNKNOWN	FAM	NFQ-MGB	21.264	21.314	0.071	1.529	0.964	N	N	N	4,216.559
2466	D3e2	false	Sample5	Hs00606086_m1	UNKNOWN	FAM	NFQ-MGB	25.538	25.573	0.050	1.566	0.961	N	N	N	4,044.147
2467	D3e3	false	Sample5	Hs00179843_m1	UNKNOWN	FAM	NFQ-MGB	31.157	31.157		1.444	0.962	N	N	N	4,025.029
2468	D3e4	false	Sample5	Hs01110766_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,254.059
2469	D3e5	false	Sample5	Hs01119974_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,175.618
2470	D3e6	false	Sample5	Hs01090242_m1	UNKNOWN	FAM	NFQ-MGB	25.756	25.602	0.218	1.532	0.983	N	N	N	4,318.765
2471	D3e7	false	Sample5	Hs00174717_m1	UNKNOWN	FAM	NFQ-MGB	23.932	23.841	0.127	1.568	0.985	N	N	N	4,907.882
2472	D3e8	false	Sample5	Hs00272345_m1	UNKNOWN	FAM	NFQ-MGB	20.296	20.179	0.166	1.533	0.952	N	N	N	4,987.176
2473	D3f1	false	Sample5	Hs00902543_g1	UNKNOWN	FAM	NFQ-MGB	23.091	23.207	0.164	1.622	0.976	N	N	N	4,079.735
2474	D3f2	false	Sample5	Hs01035168_m1	UNKNOWN	FAM	NFQ-MGB	22.790	22.804	0.020	1.589	0.982	N	N	N	4,130.147
2475	D3f3	false	Sample5	Hs00175407_m1	UNKNOWN	FAM	NFQ-MGB	27.823	27.191	0.893	1.670	0.969	N	Y	N	4,271.529
2476	D3f4	false	Sample5	Hs04187831_g1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,460.676
2477	D3f5	false	Sample5	Hs00354985_m1	UNKNOWN	FAM	NFQ-MGB	24.538	24.311	0.321	1.626	0.977	N	N	N	4,071.059
2478	D3f6	false	Sample5	Hs01062014_m1	UNKNOWN	FAM	NFQ-MGB	28.050	27.819	0.327	1.519	0.963	N	N	N	4,377.676
2479	D3f7	false	Sample5	Hs01050702_m1	UNKNOWN	FAM	NFQ-MGB	28.017	28.102	0.119	1.651	0.977	N	N	N	4,401.353
2480	D3f8	false	Sample5	Hs01063858_m1	UNKNOWN	FAM	NFQ-MGB	28.062	28.124	0.088	1.611	0.976	N	N	N	4,764.147
2481	D3g1	false	Sample5					Undetermined					N	N	N	
2482	D3g2	false	Sample5					Undetermined					N	N	N	
2483	D3g3	false	Sample5	Hs01086177_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.732	0.000	Y	N	Y	4,151.176
2484	D3g4	false	Sample5	Hs04234730_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.749	0.000	Y	N	Y	4,517.265
2485	D3g5	false	Sample5	Hs00183740_m1	UNKNOWN	FAM	NFQ-MGB	30.924	30.924		1.515	0.962	N	N	N	4,403.059
2486	D3g6	false	Sample5	Hs01070032_m1	UNKNOWN	FAM	NFQ-MGB	27.194	27.726	0.753	1.529	0.971	N	Y	N	4,354.647
2487	D3g7	false	Sample5					Undetermined					N	N	N	
2488	D3g8	false	Sample5					Undetermined					N	N	N	
2489	D3h1	false	Sample5					Undetermined					N	N	N	
2490	D3h2	false	Sample5					Undetermined					N	N	N	
2491	D3h3	false	Sample5	Hs02800695_m1	UNKNOWN	FAM	NFQ-MGB	24.713	24.702	0.016	1.593	0.982	N	N	N	3,913.029
2492	D3h4	false	Sample5	Hs00426889_m1	UNKNOWN	FAM	NFQ-MGB	20.068	20.137	0.098	1.579	0.938	N	N	N	4,323.000
2493	D3h5	false	Sample5	Hs02758991_g1	UNKNOWN	FAM	NFQ-MGB	17.784	17.821	0.051	1.537	0.954	N	N	N	3,871.000
2494	D3h6	false	Sample5	Hs00194538_m1	UNKNOWN	FAM	NFQ-MGB	23.148	23.325	0.251	1.401	0.950	N	N	N	4,310.147
2495	D3h7	false	Sample5					Undetermined					N	N	N	
2496	D3h8	false	Sample5					Undetermined					N	N	N	
2497	D4a1	false	Sample6	Hs00559368_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,694.647
2498	D4a2	false	Sample6	Hs02576168_g1	UNKNOWN	FAM	NFQ-MGB	29.940	29.940		1.494	0.969	N	N	N	4,782.176
2499	D4a3	false	Sample6	Hs01059246_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,738.471
2500	D4a4	false	Sample6	Hs00199368_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,926.941
2501	D4a5	false	Sample6	Hs00187779_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,794.088
2502	D4a6	false	Sample6	Hs02383390_s1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	N	N	Y	4,831.912
2503	D4a7	false	Sample6	Hs00366258_m1	UNKNOWN	FAM	NFQ-MGB	31.169	31.169		1.639	0.982	N	N	N	5,832.500
2504	D4a8	false	Sample6	Hs00957901_g1	UNKNOWN	FAM	NFQ-MGB	30.565	30.720	0.220	1.636	0.979	N	N	N	5,686.353
2505	D4b1	false	Sample6	Hs00227775_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,438.235
2506	D4b2	false	Sample6	Hs00161820_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,981.559
2507	D4b3	false	Sample6	Hs01040204_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,544.382
2508	D4b4	false	Sample6	Hs00901571_m1	UNKNOWN	FAM	NFQ-MGB	28.204	28.773	0.805	1.551	0.964	N	Y	N	4,599.735
2509	D4b5	false	Sample6	Hs00988304_m1	UNKNOWN	FAM	NFQ-MGB	22.417	22.362	0.077	1.601	0.985	N	N	N	4,892.647
2510	D4b6	false	Sample6	Hs00240827_m1	UNKNOWN	FAM	NFQ-MGB	30.112	30.529	0.590	1.557	0.971	N	Y	N	5,175.324
2511	D4b7	false	Sample6	Hs01587865_g1	UNKNOWN	FAM	NFQ-MGB	31.215	31.215		1.508	0.961	N	N	N	4,938.853
2512	D4b8	false	Sample6	Hs00201836_m1	UNKNOWN	FAM	NFQ-MGB	30.566	30.566		1.587	0.975	N	N	N	5,301.794
2513	D4c1	false	Sample6	Hs00174944_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined	30.576		0.000	0.000	Y	N	Y	4,462.471
2514	D4c2	false	Sample6	Hs00559542_m1	UNKNOWN	FAM	NFQ-MGB	24.645	24.590	0.077	1.459	0.963	N	N	N	4,764.412
2515	D4c3	false	Sample6	Hs00213002_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.500	0.000	Y	N	Y	4,847.824
2516	D4c4	false	Sample6	Hs00743423_s1	UNKNOWN	FAM	NFQ-MGB	22.677	22.737	0.086	1.662	0.980	N	N	N	4,596.794
2517	D4c5	false	Sample6	Hs01056398_m1	UNKNOWN	FAM	NFQ-MGB	30.712	30.693	0.027	1.489	0.977	N	N	N	4,586.471
2518	D4c6	false	Sample6	Hs00430452_m1	UNKNOWN	FAM	NFQ-MGB	27.872	27.718	0.217	1.570	0.979	N	N	N	5,092.588
2519	D4c7	false	Sample6	Hs00705164_s1	UNKNOWN	FAM	NFQ-MGB	25.509	25.598	0.126	1.605	0.980	N	N	N	5,134.059
2520	D4c8	false	Sample6	Hs01120670_m1	UNKNOWN	FAM	NFQ-MGB	27.217	27.431	0.303	1.519	0.978	N	N	N	5,146.206
2521	D4d1	false	Sample6	Hs02330328_s1	UNKNOWN	FAM	NFQ-MGB	29.461	29.031	0.608	1.590	0.976	N	Y	N	4,498.500
2522	D4d2	false	Sample6	Hs00261432_m1	UNKNOWN	FAM	NFQ-MGB	28.574	28.325	0.352	1.479	0.971	N	N	N	4,911.441
2523	D4d3	false	Sample6	Hs00275575_m1	UNKNOWN	FAM	NFQ-MGB	26.251	26.342	0.129	1.525	0.969	N	N	N	4,673.647
2524	D4d4	false	Sample6	Hs01560445_m1	UNKNOWN	FAM	NFQ-MGB	23.193	23.377	0.260	1.593	0.964	N	N	N	4,842.853
2525	D4d5	false	Sample6	Hs00356233_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined	29.293		0.360	0.000	Y	N	Y	4,868.471
2526	D4d6	false	Sample6	Hs01031951_m1	UNKNOWN	FAM	NFQ-MGB	22.436	22.457	0.030	1.557	0.980	N	N	N	4,677.000
2527	D4d7	false	Sample6	Hs00275889_m1	UNKNOWN	FAM	NFQ-MGB	29.071	28.824	0.350	1.596	0.972	N	N	N	5,139.059
2528	D4d8	false	Sample6	Hs01014809_g1	UNKNOWN	FAM	NFQ-MGB	28.354	28.505	0.214	1.568	0.980	N	N	N	5,012.588
2529	D4e1	false	Sample6	Hs00165106_m1	UNKNOWN	FAM	NFQ-MGB	23.847	24.060	0.301	1.556	0.981	N	N	N	4,431.735
2530	D4e2	false	Sample6	Hs00169233_m1	UNKNOWN	FAM	NFQ-MGB	29.328	28.977	0.497	1.690	0.982	N	N	N	4,822.441
2531	D4e3	false	Sample6	Hs01020387_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.544	0.000	Y	N	Y	4,827.000
2532	D4e4	false	Sample6	Hs00608023_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,994.647
2533	D4e5	false	Sample6	Hs04183483_g1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,700.588
2534	D4e6	false	Sample6	Hs00367082_g1	UNKNOWN	FAM	NFQ-MGB	29.415	29.690	0.389	1.453	0.973	N	N	N	5,040.941
2535	D4e7	false	Sample6	Hs00242302_m1	UNKNOWN	FAM	NFQ-MGB	28.246	27.777	0.663	1.402	0.970	N	Y	N	5,201.676
2536	D4e8	false	Sample6	Hs00169255_m1	UNKNOWN	FAM	NFQ-MGB	25.095	25.270	0.247	1.610	0.984	N	N	N	5,072.147
2537	D4f1	false	Sample6	Hs01054797_g1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,554.029
2538	D4f2	false	Sample6	Hs00222966_m1	UNKNOWN	FAM	NFQ-MGB	30.333	29.938	0.559	1.651	0.981	N	Y	N	4,551.029
2539	D4f3	false	Sample6	Hs00355671_g1	UNKNOWN	FAM	NFQ-MGB	26.705	26.545	0.227	1.561	0.977	N	N	N	4,817.147
2540	D4f4	false	Sample6	Hs01113624_g1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.529	0.000	Y	N	Y	4,855.912
2541	D4f5	false	Sample6	Hs00417120_m1	UNKNOWN	FAM	NFQ-MGB	30.194	30.194		1.627	0.973	N	N	N	4,554.235
2542	D4f6	false	Sample6	Hs00271599_m1	UNKNOWN	FAM	NFQ-MGB	25.697	25.509	0.267	1.589	0.978	N	N	N	5,263.382
2543	D4f7	false	Sample6	Hs00171147_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	5,156.647
2544	D4f8	false	Sample6	Hs04194512_g1	UNKNOWN	FAM	NFQ-MGB	26.310	26.408	0.138	1.641	0.977	N	N	N	5,097.647
2545	D4g1	false	Sample6					Undetermined					N	N	N	
2546	D4g2	false	Sample6					Undetermined					N	N	N	
2547	D4g3	false	Sample6	Hs01066930_m1	UNKNOWN	FAM	NFQ-MGB	28.921	28.694	0.321	1.636	0.986	N	N	N	4,872.235
2548	D4g4	false	Sample6	Hs00153294_m1	UNKNOWN	FAM	NFQ-MGB	29.272	28.871	0.568	1.445	0.962	N	Y	N	4,984.971
2549	D4g5	false	Sample6	Hs00155026_m1	UNKNOWN	FAM	NFQ-MGB	18.192	18.305	0.159	1.551	0.983	N	N	N	5,006.000
2550	D4g6	false	Sample6	Hs01026927_g1	UNKNOWN	FAM	NFQ-MGB	31.666	30.670	1.408	1.611	0.980	N	Y	N	4,971.559
2551	D4g7	false	Sample6					Undetermined					N	N	N	
2552	D4g8	false	Sample6					Undetermined					N	N	N	
2553	D4h1	false	Sample6					Undetermined					N	N	N	
2554	D4h2	false	Sample6					Undetermined					N	N	N	
2555	D4h3	false	Sample6	Hs00171432_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,471.353
2556	D4h4	false	Sample6	Hs00361432_s1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.594	0.000	Y	N	Y	4,775.706
2557	D4h5	false	Sample6	Hs00201853_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.525	0.000	Y	N	Y	4,595.088
2558	D4h6	false	Sample6	Hs00169366_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.564	0.000	Y	N	Y	4,933.912
2559	D4h7	false	Sample6					Undetermined					N	N	N	
2560	D4h8	false	Sample6					Undetermined					N	N	N	
2561	D5a1	false	Sample6	Hs02383872_s1	UNKNOWN	FAM	NFQ-MGB	28.778	28.348	0.608	1.541	0.976	N	Y	N	4,581.176
2562	D5a2	false	Sample6	Hs00426275_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,228.029
2563	D5a3	false	Sample6	Hs04187470_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined	31.267		0.000	0.000	Y	N	Y	4,203.382
2564	D5a4	false	Sample6	Hs01013996_m1	UNKNOWN	FAM	NFQ-MGB	24.199	24.462	0.372	1.537	0.969	N	N	N	4,536.206
2565	D5a5	false	Sample6	Hs00426608_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,381.412
2566	D5a6	false	Sample6	Hs01551887_m1	UNKNOWN	FAM	NFQ-MGB	27.941	27.432	0.721	1.498	0.968	N	Y	N	4,434.029
2567	D5a7	false	Sample6	Hs00230385_m1	UNKNOWN	FAM	NFQ-MGB	28.705	29.883	1.666	1.423	0.965	N	Y	N	5,413.794
2568	D5a8	false	Sample6	Hs00230189_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.570	0.000	Y	N	Y	5,218.941
